Rettighetsnummer;Rettighetsnavn;Rettighetstype;Rettighetshaver;Organisasjonsnummer;Status;Mottatt;Godkjent;Mineral;Kommunenummer;Kommunenavn;Fylkesnummer;Fylkesnavn;Areal_m2;Årsavgift_nok;Årsavgift_arealgrunnlag;Årsavgift_kalenderår;Årsavgift_sats;Geometri
0471/2026;Verdal 21;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-15;2026-02-09;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5038;Verdal;50;Trøndelag - Trööndelage;10000206,23;0;1000;1;0;POLYGON ((11.9219677695698 63.6336515147272,12.0227333350463 63.6315667686099,12.0208278893696 63.6136427422324,11.9201256196284 63.6157258573271,11.9219677695698 63.6336515147272))
0473/2026;Orkla 10;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-10;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5022;Rennebu;50;Trøndelag - Trööndelage;10016421,74;0;1000;1;0;POLYGON ((9.83055981177671 62.7907171275795,9.87955946985534 62.7904193257687,9.87849052705532 62.7545212441154,9.8295504019042 62.7548185896839,9.83055981177671 62.7907171275795))
0474/2026;Orkla 11;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-10;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5022;Rennebu;50;Trøndelag - Trööndelage;10016373,7;0;1000;1;0;POLYGON ((9.83157200740299 62.8266154716333,9.88063136264061 62.8263172124692,9.87955946985536 62.7904193257689,9.83055981177674 62.7907171275795,9.83157200740299 62.8266154716333))
0475/2026;Orkla 12;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-10;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5022;Rennebu;50;Trøndelag - Trööndelage;5008228,9;0;501;1;0;POLYGON ((9.8295504019042 62.7548185896839,9.87849052705529 62.7545212441153,9.87795715828021 62.7365721301416,9.82904673820744 62.7368692480046,9.8295504019042 62.7548185896839))
0476/2026;Orkla 13;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-10;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5022;Rennebu;50;Trøndelag - Trööndelage;10016325,71;0;1000;1;0;POLYGON ((9.8325869997717 62.8625136219757,9.88170621704721 62.8622149043424,9.88063136264061 62.8263172124692,9.83157200740296 62.8266154716333,9.8325869997717 62.8625136219757))
0477/2026;Orkla 8;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-10;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5022;Rennebu;50;Trøndelag - Trööndelage;8012268,96;0;802;1;0;POLYGON ((9.97755526486362 62.7897725331352,10.0167521773128 62.7894947066577,10.0155165671726 62.7535980414919,9.97636727002434 62.7538754423572,9.97755526486362 62.7897725331352))
0478/2026;Orkla 9;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-10;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5022;Rennebu;50;Trøndelag - Trööndelage;10015895,8;0;1000;1;0;POLYGON ((9.87849052705529 62.7545212441153,9.97636727002434 62.7538754423572,9.97577449797317 62.7359268229192,9.87795715828018 62.7365721301416,9.87849052705529 62.7545212441153))
0479/2026;Orkla 14;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-10;Bly,Gull,Kobber,Kobolt,Sink,Sølv;5022;Rennebu;50;Trøndelag - Trööndelage;10015729,82;0;1000;1;0;POLYGON ((9.882784044773 62.8981124015148,9.98113942812514 62.8974626185578,9.98053962315691 62.8795143968553,9.88224475851171 62.8801636772583,9.882784044773 62.8981124015148))
0482/2026;Katterat 4;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Bly,Gull,Kobber,Kobolt,Nikkel,Sink,Thorium;1806;Narvik;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;10000000;0;1000;1;0;POLYGON ((17.9207833745632 68.4253578243894,17.9816229361887 68.4242842925257,17.976916214632 68.3884572564379,17.9161723572524 68.3895288344749,17.9207833745632 68.4253578243894))
0483/2026;Katterat 5;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Bly,Gull,Kobber,Kobolt,Nikkel,Sink,Thorium;1806;Narvik;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;10000000;0;1000;1;0;POLYGON ((17.9161723572524 68.3895288344749,17.976916214632 68.3884572564379,17.9722254764903 68.3526299126171,17.9115769999392 68.3536995429747,17.9161723572524 68.3895288344749))
0484/2026;Katterat 6;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Bly,Gull,Kobber,Kobolt,Nikkel,Sink,Thorium;1806;Narvik;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;10000000;0;1000;1;0;POLYGON ((17.9745688525809 68.3705436229597,18.0959422957549 68.3683362951086,18.0935036659837 68.3504245907208,17.9722254764903 68.3526299126171,17.9745688525809 68.3705436229597))
0485/2026;Morka 2;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Jern,Niob,Titan,Vanadium,Zirkonium;5049;Flatanger;50;Trøndelag - Trööndelage;6004273,43;0;601;1;0;POLYGON ((10.9236895104866 64.4395637345967,10.9859675045636 64.4387353120587,10.9846697205753 64.420799107815,10.9224323616132 64.4216268672358,10.9236895104866 64.4395637345967))
0486/2026;Fagerfjell 3;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Kobber,Kobolt,Sink,Titan,Vanadium,Zirkonium;1554;Averøy;15;Møre og Romsdal;6019853,73;0;602;1;0;POLYGON ((7.57864150426196 62.9923256207934,7.63783610175213 62.9929082896385,7.63867159235446 62.9749627494572,7.5795132730426 62.9743805294158,7.57864150426196 62.9923256207934))
0487/2026;Funta 1;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Bly,Gull,Kobber,Kobolt,Nikkel,Platina,Sink,Sølv;1806;Narvik;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;10000000;0;1000;1;0;POLYGON ((16.3600237330284 68.0577296211503,16.4798865335663 68.0566988189055,16.4787386428992 68.0387662515251,16.3589687424395 68.0397961266839,16.3600237330284 68.0577296211503))
0488/2026;Funta 2;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Bly,Gull,Kobber,Kobolt,Nikkel,Platina,Sink,Sølv;1806;Narvik;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;7000000;0;700;1;0;POLYGON ((16.3970684632681 68.0753626913055,16.4810363524387 68.0746313377015,16.4798865335663 68.0566988189055,16.3959837806113 68.0574295143219,16.3970684632681 68.0753626913055))
0489/2026;Funta 3;UNDERSOEKELSESRETT;ELEMENT29 AS;931710508;Godkjent;2026-01-15;2026-02-12;Bly,Gull,Kobber,Kobolt,Nikkel,Platina,Sink,Sølv;1806;Narvik;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;5250000;0;525;1;0;POLYGON ((16.3978831717226 68.088812542833,16.4818999848171 68.0880806949168,16.4810363524387 68.0746313377015,16.3970684632681 68.0753626913055,16.3978831717226 68.088812542833))
0490/2026;Kvittinden 17;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826,1832;Aarborte - Hattfjelldal,Hemnes;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;10000000;0;1000;1;0;POLYGON ((14.1997538350464 65.8731164866533,14.3093660929255 65.8736491180048,14.3098480894765 65.8557069020282,14.2003123119759 65.8551747157959,14.1997538350464 65.8731164866533))
0491/2026;Kvittinden 18;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826,1832;Aarborte - Hattfjelldal,Hemnes;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;10000000;0;1000;1;0;POLYGON ((14.1455463862889 65.8548792805057,14.2003123119759 65.8551747157959,14.201426696342 65.8192910396894,14.1467370664522 65.8189960975529,14.1455463862889 65.8548792805057))
0492/2026;Kvittinden 19;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826;Aarborte - Hattfjelldal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;10000000;0;1000;1;0;POLYGON ((14.1467370664522 65.8189960975529,14.201426696342 65.8192910396894,14.2025376673587 65.7834071842715,14.1479240996639 65.7831127339163,14.1467370664522 65.8189960975529))
0493/2026;Kvittinden 20;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826;Aarborte - Hattfjelldal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;8000000;0;800;1;0;POLYGON ((14.3657241624355 65.8110874242738,14.4750758753393 65.8115013664488,14.4753681518773 65.7971470395337,14.3660773166704 65.7967333736164,14.3657241624355 65.8110874242738))
0494/2026;Kvittinden 21;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826;Aarborte - Hattfjelldal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;8000000;0;800;1;0;POLYGON ((14.4750758753393 65.8115013664488,14.5844310919303 65.8118372128403,14.5846624845657 65.7974826617808,14.4753681518773 65.7971470395337,14.4750758753393 65.8115013664488))
0495/2026;Kvittinden 22;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826;Aarborte - Hattfjelldal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;4282500;0;429;1;0;POLYGON ((14.5295892810476 65.8206505662735,14.6213056877597 65.820904797633,14.6253963094173 65.8119429132969,14.5297530912816 65.8116790518941,14.5295892810476 65.8206505662735))
0496/2026;Kvittinden 23;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826;Aarborte - Hattfjelldal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;2790375;0;280;1;0;POLYGON ((14.5844310919303 65.8118372128403,14.6253963094173 65.8119429132969,14.6134494201152 65.7962122779786,14.5846841630801 65.7961369212052,14.5844310919303 65.8118372128403))
0497/2026;Kvittinden 24;UNDERSOEKELSESRETT;TEAKO MINERALS NORWAY AS;931558854;Godkjent;2026-01-19;2026-02-13;Bly,Gull,Kobber,Kobolt,Sink,Sølv;1826;Aarborte - Hattfjelldal;18;Nordland - Nordlánnda - Nordlánda - Nordlaante;2707693,91;0;271;1;0;POLYGON ((14.5846841630801 65.7961369212052,14.6134494201152 65.7962122779786,14.5860874491885 65.7602526553702,14.5852613389446 65.7602504164099,14.5846841630801 65.7961369212052))
0572/2026;Stjernøya A;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601,5616,5614;Alta,Hasvik,Loppa;56;Finnmark - Finnmárku - Finmarkku;10018638,75;0;1000;1;0;POLYGON ((22.4791864068981 70.3277577631806,22.5323997442853 70.3273140059056,22.5290564455135 70.2824954937804,22.4759591011206 70.2829381613532,22.4791864068981 70.3277577631806))
0573/2026;Stjernøya B;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601,5616;Alta,Hasvik;56;Finnmark - Finnmárku - Finmarkku;10018858,2;0;1000;1;0;POLYGON ((22.5323997442853 70.3273140059056,22.5856105872695 70.3268545721003,22.5821513124376 70.2820371881234,22.5290564455135 70.2824954937804,22.5323997442853 70.3273140059056))
0574/2026;Stjernøya C;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601,5616;Alta,Hasvik;56;Finnmark - Finnmárku - Finmarkku;10019077,64;0;1000;1;0;POLYGON ((22.5856105872695 70.3268545721003,22.6388188494452 70.3263794630409,22.6352436160727 70.2815632456501,22.5821513124376 70.2820371881234,22.5856105872695 70.3268545721003))
0575/2026;Stjernøya D;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601;Alta;56;Finnmark - Finnmárku - Finmarkku;10019687,83;0;1000;1;0;POLYGON ((22.7221491366619 70.3010259687539,22.7752866849604 70.3005107267863,22.7714193194071 70.2556975541602,22.7183973872042 70.2562115324773,22.7221491366619 70.3010259687539))
0576/2026;Stjernøya E;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601;Alta;56;Finnmark - Finnmárku - Finmarkku;10019907,49;0;1000;1;0;POLYGON ((22.7752866849604 70.3005107267863,22.8284213519548 70.2999798355927,22.8244383898361 70.2551679649312,22.7714193194071 70.2556975541602,22.7752866849604 70.3005107267863))
0577/2026;Stjernøya F;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601;Alta;56;Finnmark - Finnmárku - Finmarkku;10020127,15;0;1000;1;0;POLYGON ((22.8284213519548 70.2999798355927,22.881553051685 70.299433296644,22.8774545131125 70.2546227662516,22.8244383898361 70.2551679649312,22.8284213519548 70.2999798355927))
0578/2026;Stjernøya G;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601;Alta;56;Finnmark - Finnmárku - Finmarkku;10020346,79;0;1000;1;0;POLYGON ((22.881553051685 70.299433296644,22.9346816982208 70.2988711114539,22.9304676038865 70.2540619596255,22.8774545131125 70.2546227662516,22.881553051685 70.299433296644))
0579/2026;Stjernøya H;UNDERSOEKELSESRETT;Nordheim Resources AS;835496732;Godkjent;2026-01-21;2026-02-19;Gull,Kobber,Kobolt,Nikkel,Platina,REE;5601;Alta;56;Finnmark - Finnmárku - Finmarkku;10019983,95;0;1000;1;0;POLYGON ((22.7675316823683 70.3185272935157,22.9004800241016 70.3171762442077,22.8988202008685 70.2992523025797,22.7659878195715 70.3006020238501,22.7675316823683 70.3185272935157))
0001/2026;Espenesforekomsten;UTVINNINGSRETT;Robert Norman Hermansen;;Søkt;2026-01-22;;Jern;5528;Dyrøy;55;Troms - Romsa - Tromssa;;;;;;MULTIPOLYGON (((17.7888492875767 69.0996684097406,17.8139364056586 69.0992589404881,17.8127849892486 69.0903016032649,17.7877081038275 69.0907108810905,17.7888492875767 69.0996684097406)), ((17.8407668973137 69.1122814900577,17.8658673460697 69.1118644030203,17.8646939242305 69.1029074816623,17.8396037189507 69.103324373624,17.8407668973137 69.1122814900577)), ((17.7637611673201 69.1000742159939,17.7888492875767 69.0996684097406,17.7877081038275 69.0907108810905,17.7626302175152 69.0911164976225,17.7637611673201 69.1000742159939)), ((17.8150888331894 69.1082162594329,17.8401851804606 69.1078029341464,17.8390225126203 69.0988458084914,17.8139364056586 69.0992589404881,17.8150888331894 69.1082162594329)), ((17.8664544435264 69.1163428567217,17.891558985732 69.1159220064463,17.8903748019331 69.1069652912541,17.8652805063594 69.1073859446669,17.8664544435264 69.1163428567217)), ((17.8139364056586 69.0992589404881,17.8390225126203 69.0988458084914,17.8378608648443 69.0898886644,17.8127849892486 69.0903016032649,17.8139364056586 69.0992589404881)))
0508/2026;Grong 1;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045;Grong;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.2920573670325 64.4471899843569,12.3958368475447 64.4490657974834,12.3975391508676 64.4311373698041,12.2938273113985 64.4292630578278,12.2920573670325 64.4471899843569))
0509/2026;Grong 2;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045;Grong;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.2938273113985 64.4292630578278,12.3975391508676 64.4311373698041,12.3992389772932 64.4132088738324,12.2955946808351 64.4113360610487,12.2938273113985 64.4292630578278))
0510/2026;Grong 3;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045;Grong;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.2955946808351 64.4113360610487,12.3992389772932 64.4132088738324,12.4009363319964 64.3952803095965,12.297359480721 64.3934089940519,12.2955946808351 64.4113360610487))
0511/2026;Grong 4;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045,5041;Grong,Snåase - Snåsa;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.297359480721 64.3934089940519,12.4009363319964 64.3952803095965,12.4026312201377 64.3773516771248,12.2991217164196 64.37548185687,12.297359480721 64.3934089940519))
0512/2026;Grong 5;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045;Grong;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.3975391508676 64.4311373698041,12.50126647089 64.4329385180433,12.5028987219616 64.4150085812069,12.3992389772932 64.4132088738324,12.3975391508676 64.4311373698041))
0513/2026;Grong 6;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045;Grong;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.3992389772932 64.4132088738324,12.5028987219616 64.4150085812069,12.5045285992296 64.3970785779843,12.4009363319964 64.3952803095965,12.3992389772932 64.4132088738324))
0514/2026;Grong 7;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045,5041;Grong,Snåase - Snåsa;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.4009363319964 64.3952803095965,12.5045285992296 64.3970785779843,12.506156107651 64.3791485083997,12.4026312201377 64.3773516771248,12.4009363319964 64.3952803095965))
0515/2026;Grong 8;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5045;Grong;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((12.2902848423435 64.4651168406033,12.3941320621351 64.4669941568415,12.3958368475447 64.4490657974834,12.2920573670325 64.4471899843569,12.2902848423435 64.4651168406033))
0516/2026;Renselvatnet 1;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.7234218376059 64.8648256070262,13.8288962257692 64.8656931142515,13.8296764758523 64.8477509265663,13.7242723156465 64.8468841225189,13.7234218376059 64.8648256070262))
0517/2026;Renselvatnet 10;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;9200000;0;920;1;0;POLYGON ((13.9315272700218 64.9382567134006,14.0288356783604 64.9389221779688,14.0294848855748 64.9209789980496,13.9322414975289 64.9203140740811,13.9315272700218 64.9382567134006))
0518/2026;Renselvatnet 11;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.7242723156465 64.8468841225189,13.8296764758523 64.8477509265663,13.8304555725962 64.829808690243,13.7251215366282 64.8289425884373,13.7242723156465 64.8468841225189))
0519/2026;Renselvatnet 12;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.7251215366282 64.8289425884373,13.8304555725962 64.829808690243,13.8312335184541 64.8118664052691,13.7259695032246 64.8110010047713,13.7251215366282 64.8289425884373))
0520/2026;Renselvatnet 13;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.6197953405393 64.8280018656993,13.7251215366282 64.8289425884373,13.7259695032246 64.8110010047713,13.6207133112116 64.8100610437127,13.6197953405393 64.8280018656993))
0521/2026;Renselvatnet 14;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.61887601203 64.8459426370871,13.7242723156465 64.8468841225189,13.7251215366282 64.8289425884373,13.6197953405393 64.8280018656993,13.61887601203 64.8459426370871))
0522/2026;Renselvatnet 2;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.7225700998251 64.8827670419695,13.8281148198867 64.8836352533105,13.8288962257692 64.8656931142515,13.7234218376059 64.8648256070262,13.7225700998251 64.8827670419695))
0523/2026;Renselvatnet 3;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.7217170996152 64.9007084273587,13.8273322557373 64.9015773437555,13.8281148198867 64.8836352533105,13.7225700998251 64.8827670419695,13.7217170996152 64.9007084273587))
0524/2026;Renselvatnet 4;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.8281148198867 64.8836352533105,13.9336667790892 64.8844286522475,13.9343778376528 64.8664858697055,13.8288962257692 64.8656931142515,13.8281148198867 64.8836352533105))
0525/2026;Renselvatnet 5;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;10000000;0;1000;1;0;POLYGON ((13.8273322557373 64.9015773437555,13.9329546664653 64.9023713870347,13.9336667790892 64.8844286522475,13.8281148198867 64.8836352533105,13.8273322557373 64.9015773437555))
0526/2026;Renselvatnet 6;UNDERSOEKELSESRETT;SECURITY SERVICES UTELIV AS;898491382;Godkjent;2026-01-22;2026-02-16;Gull,Kobber,Sink,Sølv;5043;Raarvihke - Røyrvik;50;Trøndelag - Trööndelage;7100000;0;710;1;0;POLYGON ((13.9329546664653 64.9023713870347,14.0079506240928 64.9028897010442,14.008612707508 64.8849465456403,13.9336667790892 64.8844286522475,13.9329546664653 64.9023713870347))
